Timestamp,MessageId,MessageType,SendTimestamp,ReceiveTimestamp,QueueTimestamp,ApplyTimestamp,RenderStartTimestamp,RenderEndTimestamp,EndToEndLatency,ProcessingLatency,RenderLatency,QueueDepth,UIRenderQueueDepth,CPUUsage,MemoryUsage,Gen0Collections,Gen1Collections,Gen2Collections
# SUMMARY 2025-09-14 07:34:50.971: Messages=0, Throughput=0.0/sec, IntervalThroughput=0.0/sec, E2E_Latency_P50=0ms, E2E_Latency_P95=0ms, E2E_Latency_P99=0ms, Processing_P50=0ms, Processing_P95=0ms, Processing_P99=0ms, Render_P50=0ms, Render_P95=0ms, Render_P99=0ms, CPU=100.0%, Memory=126MB, UIQueue=0, GC_Gen0=1, GC_Gen1=0, GC_Gen2=0
2025-09-14 07:34:59.720,TradeBook,1757835299717,1757835299719,1757835299720,1757835299720,1757835299657,1757835299660,-57,1,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299728,1757835299728,1757835299728,1757835299829,1757835299752,1757835299754,26,101,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299740,1757835299740,1757835299740,1757835299829,1757835299752,1757835299754,14,89,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,TradeBook,1757835299749,1757835299751,1757835299751,1757835299829,1757835299752,1757835299754,5,78,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,TradeBook,1757835299758,1757835299759,1757835299759,1757835299829,1757835299752,1757835299754,-4,70,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,TradeBook,1757835299769,1757835299769,1757835299769,1757835299829,1757835299752,1757835299754,-15,60,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299779,1757835299780,1757835299781,1757835299829,1757835299752,1757835299754,-25,49,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299790,1757835299791,1757835299791,1757835299829,1757835299752,1757835299754,-36,38,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,TradeBook,1757835299799,1757835299800,1757835299800,1757835299829,1757835299752,1757835299754,-45,29,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299810,1757835299811,1757835299811,1757835299829,1757835299752,1757835299754,-56,18,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,OrderBook,1757835299819,1757835299819,1757835299819,1757835299830,1757835299752,1757835299754,-65,11,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.830,TradeBook,1757835299829,1757835299829,1757835299829,1757835299830,1757835299752,1757835299754,-75,1,2,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299839,1757835299840,1757835299840,1757835299932,1757835299848,1757835299851,12,92,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299850,1757835299850,1757835299851,1757835299932,1757835299848,1757835299851,1,82,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,TradeBook,1757835299860,1757835299861,1757835299861,1757835299932,1757835299848,1757835299851,-9,71,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299870,1757835299871,1757835299871,1757835299932,1757835299848,1757835299851,-19,61,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299880,1757835299881,1757835299881,1757835299932,1757835299848,1757835299851,-29,51,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,TradeBook,1757835299890,1757835299891,1757835299891,1757835299932,1757835299848,1757835299851,-39,41,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299901,1757835299901,1757835299901,1757835299932,1757835299848,1757835299851,-50,31,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299914,1757835299914,1757835299915,1757835299932,1757835299848,1757835299851,-63,18,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299921,1757835299922,1757835299922,1757835299932,1757835299848,1757835299851,-70,10,3,0,0,84.0,126,3,2,1
2025-09-14 07:34:59.933,OrderBook,1757835299931,1757835299932,1757835299932,1757835299932,1757835299848,1757835299851,-80,0,3,0,0,84.0,126,3,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299942,1757835299943,1757835299943,1757835300035,1757835299939,1757835299944,2,92,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299952,1757835299953,1757835299953,1757835300035,1757835299939,1757835299944,-8,82,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299962,1757835299963,1757835299963,1757835300035,1757835299939,1757835299944,-18,72,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299973,1757835299973,1757835299973,1757835300035,1757835299939,1757835299944,-29,62,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299983,1757835299983,1757835299983,1757835300035,1757835299939,1757835299944,-39,52,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835299993,1757835299993,1757835299993,1757835300035,1757835299939,1757835299944,-49,42,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,TradeBook,1757835300003,1757835300005,1757835300005,1757835300035,1757835299939,1757835299944,-59,30,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,TradeBook,1757835300017,1757835300019,1757835300019,1757835300035,1757835299939,1757835299944,-73,16,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,OrderBook,1757835300024,1757835300029,1757835300029,1757835300035,1757835299939,1757835299944,-80,6,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.036,TradeBook,1757835300035,1757835300035,1757835300035,1757835300035,1757835299939,1757835299944,-91,0,5,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300043,1757835300050,1757835300050,1757835300146,1757835300053,1757835300056,13,96,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300056,1757835300058,1757835300058,1757835300146,1757835300053,1757835300056,0,88,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300064,1757835300068,1757835300068,1757835300146,1757835300053,1757835300056,-8,78,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,TradeBook,1757835300066,1757835300068,1757835300068,1757835300146,1757835300053,1757835300056,-10,78,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300074,1757835300074,1757835300074,1757835300146,1757835300053,1757835300056,-18,72,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300084,1757835300084,1757835300084,1757835300146,1757835300053,1757835300056,-28,62,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,TradeBook,1757835300094,1757835300094,1757835300094,1757835300146,1757835300053,1757835300056,-38,52,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300105,1757835300106,1757835300106,1757835300146,1757835300053,1757835300056,-49,40,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,TradeBook,1757835300119,1757835300119,1757835300119,1757835300146,1757835300053,1757835300056,-63,27,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,OrderBook,1757835300134,1757835300134,1757835300134,1757835300146,1757835300053,1757835300056,-78,12,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.146,TradeBook,1757835300145,1757835300146,1757835300146,1757835300146,1757835300053,1757835300056,-89,0,3,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,TradeBook,1757835300155,1757835300155,1757835300155,1757835300260,1757835300218,1757835300220,65,105,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300165,1757835300165,1757835300165,1757835300260,1757835300218,1757835300220,55,95,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,TradeBook,1757835300175,1757835300176,1757835300176,1757835300261,1757835300218,1757835300220,45,85,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300186,1757835300186,1757835300186,1757835300261,1757835300218,1757835300220,34,75,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,TradeBook,1757835300196,1757835300196,1757835300196,1757835300261,1757835300218,1757835300220,24,65,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300205,1757835300206,1757835300206,1757835300261,1757835300218,1757835300220,15,55,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300215,1757835300215,1757835300215,1757835300261,1757835300218,1757835300220,5,46,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,TradeBook,1757835300227,1757835300227,1757835300227,1757835300261,1757835300218,1757835300220,-7,34,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300236,1757835300237,1757835300237,1757835300261,1757835300218,1757835300220,-16,24,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300245,1757835300246,1757835300246,1757835300261,1757835300218,1757835300220,-25,15,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.261,OrderBook,1757835300259,1757835300260,1757835300260,1757835300261,1757835300218,1757835300220,-39,1,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300271,1757835300271,1757835300271,1757835300367,1757835300319,1757835300321,50,96,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300286,1757835300286,1757835300287,1757835300367,1757835300319,1757835300321,35,81,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300296,1757835300297,1757835300297,1757835300367,1757835300319,1757835300321,25,70,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,TradeBook,1757835300306,1757835300307,1757835300307,1757835300367,1757835300319,1757835300321,15,60,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,TradeBook,1757835300317,1757835300317,1757835300317,1757835300367,1757835300319,1757835300321,4,50,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300327,1757835300327,1757835300327,1757835300367,1757835300319,1757835300321,-6,40,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,TradeBook,1757835300338,1757835300339,1757835300339,1757835300367,1757835300319,1757835300321,-17,28,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300347,1757835300347,1757835300347,1757835300367,1757835300319,1757835300321,-26,20,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,OrderBook,1757835300357,1757835300358,1757835300358,1757835300367,1757835300319,1757835300321,-36,9,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.368,TradeBook,1757835300367,1757835300367,1757835300367,1757835300367,1757835300319,1757835300321,-46,0,2,0,0,85.3,126,4,2,1
2025-09-14 07:35:00.470,OrderBook,1757835300377,1757835300377,1757835300377,1757835300470,1757835300401,1757835300403,26,93,2,0,0,85.3,126,4,2,1
